kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,planet_type
12024120,K00265.01,Kepler-507 b,CONFIRMED,0.999,3.568099612,1.36,1407.0,926.89,6007.0,1.334,Super-Earth
8210018,K02762.01,Kepler-1341 A b,CONFIRMED,1.0,132.9955503,2.51,241.0,0.8,4523.0,0.659,Neptunian (Ice Giant)
3642289,K00301.01,Kepler-135 b,CONFIRMED,1.0,6.002548291,2.33,1209.0,504.79,6204.0,1.36,Neptunian (Ice Giant)
3642289,K00301.02,Kepler-135 c,CONFIRMED,1.0,11.44865823,1.32,975.0,213.39,6204.0,1.36,Super-Earth
3662838,K00302.01,Kepler-516 b,CONFIRMED,1.0,24.85466504,7.61,1095.0,339.33,6967.0,2.527,Gas Giant (Jupiter-size)
5966322,K00303.01,Kepler-517 A b,CONFIRMED,0.995,60.92818866,2.78,467.0,11.28,5638.0,1.023,Neptunian (Ice Giant)
6029239,K00304.01,Kepler-518 b,CONFIRMED,1.0,8.512037736,2.14,839.0,117.11,5767.0,0.881,Neptunian (Ice Giant)
12106929,K00359.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,5.93720557,1.84,894.0,150.81,5857.0,0.712,Super-Earth
12107021,K00360.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,5.93719982,1.47,1059.0,297.14,6102.0,1.026,Super-Earth
8248939,K00061.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.63345402,24.87,1750.0,2211.18,6283.0,1.091,Gas Giant (Jupiter-size)
12404954,K00361.01,Kepler-537 b,CONFIRMED,1.0,3.247548814,1.41,1181.0,460.67,5703.0,0.975,Super-Earth
1571511,K00362.01,Unconfirmed Candidate,FALSE POSITIVE,0.004,14.02245146,14.93,810.0,101.92,6061.0,1.05,Gas Giant (Jupiter-size)
2438070,K00363.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.442945167,38.29,1587.0,1499.89,5657.0,1.428,Gas Giant (Jupiter-size)
3747262,K03005.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.312459403,1.65,2824.0,15018.33,6543.0,2.507,Super-Earth
10190075,K03007.01,Unconfirmed Candidate,CANDIDATE,0.946,11.1916199,1.47,782.0,88.34,5646.0,0.956,Super-Earth
9070666,K03008.01,Kepler-1408 b,CONFIRMED,0.603,2.99792926,1.12,1616.0,1611.51,5888.0,1.645,Terrestrial (Earth-size)
3642335,K03010.01,Kepler-1410 b,CONFIRMED,0.996,60.8660974,1.39,244.0,0.84,3808.0,0.522,Super-Earth
3328052,K03011.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.11547854,1.66,1521.0,1264.56,6208.0,1.024,Super-Earth
10749059,K03086.01,Unconfirmed Candidate,CANDIDATE,0.994,174.731515,3.0,287.0,1.6,5201.0,0.897,Neptunian (Ice Giant)
9119568,K03087.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,5.54867998,0.68,882.0,143.26,5258.0,0.835,Terrestrial (Earth-size)
9119568,K03087.02,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.22174063,0.46,1461.0,1081.5,5258.0,0.835,Terrestrial (Earth-size)
9020114,K03088.01,Unconfirmed Candidate,CANDIDATE,1.0,3.48412874,1.16,1132.0,389.41,5696.0,0.921,Terrestrial (Earth-size)
6196457,K00285.01,Kepler-92 b,CONFIRMED,1.0,13.74883059,3.63,975.0,213.84,5862.0,1.67,Neptunian (Ice Giant)
7668416,K03089.01,Unconfirmed Candidate,CANDIDATE,1.0,0.858546796,0.88,1671.0,1846.35,5269.0,0.864,Terrestrial (Earth-size)
6029239,K00304.02,Unconfirmed Candidate,CANDIDATE,0.786,5.518195,0.46,969.0,208.54,5767.0,0.881,Terrestrial (Earth-size)
6063220,K00305.01,Kepler-99 B b,CONFIRMED,1.0,4.603575293,1.51,810.0,101.65,4783.0,0.741,Super-Earth
6071903,K00306.01,Kepler-519 A b,CONFIRMED,1.0,24.30784323,2.14,532.0,18.87,5313.0,0.82,Neptunian (Ice Giant)
6289257,K00307.01,Kepler-520 b,CONFIRMED,1.0,19.67409703,1.78,711.0,60.37,6023.0,1.031,Super-Earth
10905239,K00046.01,Kepler-101 b,CONFIRMED,1.0,3.487688776,5.64,1445.0,1033.07,5576.0,1.593,Neptunian (Ice Giant)
11623629,K00365.01,Kepler-538 A b,CONFIRMED,0.755,81.737872,2.16,385.0,5.2,5559.0,0.873,Neptunian (Ice Giant)
3545478,K00366.01,Unconfirmed Candidate,CANDIDATE,0.953,75.1122132,23.23,777.0,86.18,6201.0,3.354,Gas Giant (Jupiter-size)
4815520,K00367.01,Kepler-1656 b,CONFIRMED,0.998,31.57865122,4.52,570.0,24.94,5733.0,0.99,Neptunian (Ice Giant)
6603043,K00368.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,110.3216727,18.6,761.0,79.11,9244.0,2.025,Gas Giant (Jupiter-size)
7175184,K00369.01,Kepler-144 b,CONFIRMED,1.0,5.88527364,1.59,1253.0,583.47,6070.0,1.431,Super-Earth
7109851,K03012.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.086486129,1.69,2539.0,9816.28,5911.0,2.0,Super-Earth
11565544,K03013.01,Unconfirmed Candidate,CANDIDATE,0.998,3.76562031,19.39,1084.0,326.2,5743.0,0.853,Gas Giant (Jupiter-size)
7347246,K03014.01,Kepler-1411 b,CONFIRMED,0.941,86.1160885,3.11,441.0,8.93,6161.0,1.053,Neptunian (Ice Giant)
11403530,K03015.01,Kepler-1412 b,CONFIRMED,0.939,3.61460332,0.9,1397.0,900.38,5799.0,1.375,Terrestrial (Earth-size)
5088536,K00282.02,Kepler-130 A b,CONFIRMED,0.999,8.45744892,1.02,982.0,220.05,5903.0,1.137,Terrestrial (Earth-size)
12072872,K03017.01,Unconfirmed Candidate,CANDIDATE,0.98,2.46288834,0.67,1391.0,883.43,5893.0,0.967,Terrestrial (Earth-size)
6609270,K03090.01,Unconfirmed Candidate,CANDIDATE,0.614,3.82223397,1.05,601.0,30.84,3729.0,0.514,Terrestrial (Earth-size)
12406807,K03091.01,Unconfirmed Candidate,CANDIDATE,0.929,17.067644,1.62,769.0,82.56,6347.0,0.996,Super-Earth
8046689,K03092.01,Unconfirmed Candidate,FALSE POSITIVE,0.003,5.78542702,1.91,1212.0,510.79,6555.0,1.178,Super-Earth
5096590,K03093.01,Kepler-1424 b,CONFIRMED,0.996,29.6099055,1.74,629.0,37.12,5812.0,1.122,Super-Earth
9650989,K03095.01,Unconfirmed Candidate,CANDIDATE,1.0,3.42390809,1.25,1212.0,508.75,5788.0,1.015,Super-Earth
6289257,K00307.02,Kepler-520 c,CONFIRMED,1.0,5.21104597,1.18,1107.0,354.82,6023.0,1.031,Terrestrial (Earth-size)
6291837,K00308.01,Unconfirmed Candidate,CANDIDATE,1.0,35.5969684,3.72,646.0,41.06,6212.0,1.209,Neptunian (Ice Giant)
7024222,K00309.01,Unconfirmed Candidate,FALSE POSITIVE,0.001,1.633107509,0.53,1083.0,324.97,4579.0,0.684,Terrestrial (Earth-size)
7050989,K00312.01,Kepler-136 A b,CONFIRMED,1.0,11.57890926,2.06,951.0,193.48,6156.0,1.303,Neptunian (Ice Giant)
7175184,K00369.02,Kepler-144 c,CONFIRMED,1.0,10.10463142,1.59,1046.0,283.38,6070.0,1.431,Super-Earth
8494142,K00370.01,Kepler-145 c,CONFIRMED,0.999,42.88247951,3.61,709.0,59.6,6143.0,1.763,Neptunian (Ice Giant)
11554435,K00063.01,Kepler-63 b,CONFIRMED,0.999,9.43414171,5.73,791.0,92.39,5578.0,0.886,Neptunian (Ice Giant)
8494142,K00370.02,Kepler-145 b,CONFIRMED,0.989,22.95062278,2.17,873.0,137.23,6143.0,1.763,Neptunian (Ice Giant)
5652983,K00371.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,498.391282,17.14,339.0,3.11,5134.0,3.107,Gas Giant (Jupiter-size)
6471021,K00372.01,Kepler-539 b,CONFIRMED,0.006,125.6291479,10.02,388.0,5.35,5819.0,1.111,Gas Giant (Jupiter-size)
7906671,K03018.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,45.1178526,2.78,517.0,16.87,5585.0,1.038,Neptunian (Ice Giant)
8709688,K03019.01,Unconfirmed Candidate,CANDIDATE,0.963,4.17939037,1.52,1194.0,478.98,5633.0,1.162,Super-Earth
8241079,K03020.01,Unconfirmed Candidate,CANDIDATE,1.0,10.9192653,1.9,1107.0,355.29,5745.0,1.972,Super-Earth
3348285,K03021.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.803835923,0.78,2129.0,4863.18,6242.0,1.047,Terrestrial (Earth-size)
11618601,K03022.01,Unconfirmed Candidate,CANDIDATE,0.828,2.76263737,1.25,1231.0,544.05,5772.0,0.901,Super-Earth
7582689,K03097.01,Kepler-431 d,CONFIRMED,0.983,11.9216035,0.87,851.0,123.89,6006.0,1.082,Terrestrial (Earth-size)
7582689,K03097.02,Kepler-431 b,CONFIRMED,0.982,6.80257947,0.73,1026.0,262.26,6006.0,1.082,Terrestrial (Earth-size)
7582689,K03097.03,Kepler-431 c,CONFIRMED,1.0,8.70312154,0.72,945.0,188.7,6006.0,1.082,Terrestrial (Earth-size)
9959589,K03098.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.332557603,19.88,1703.0,1983.27,6091.0,0.967,Gas Giant (Jupiter-size)
9025922,K00043.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,11.32029599,8.02,811.0,102.12,5780.0,1.0,Gas Giant (Jupiter-size)
6196457,K00285.02,Kepler-92 c,CONFIRMED,0.976,26.723169,2.31,781.0,88.1,5862.0,1.67,Neptunian (Ice Giant)
7050989,K00312.02,Kepler-136 A c,CONFIRMED,0.998,16.39926461,1.94,847.0,121.53,6156.0,1.303,Super-Earth
7419318,K00313.01,Kepler-137 c,CONFIRMED,1.0,18.73577127,2.1,568.0,24.66,5188.0,0.795,Neptunian (Ice Giant)
7419318,K00313.02,Kepler-137 b,CONFIRMED,1.0,8.43639829,1.5,742.0,71.51,5188.0,0.795,Super-Earth
7603200,K00314.01,Kepler-138 c,CONFIRMED,1.0,13.78109471,1.42,402.0,6.17,3846.0,0.503,Super-Earth
7603200,K00314.02,Kepler-138 d,CONFIRMED,1.0,23.08902241,1.24,338.0,3.1,3846.0,0.503,Terrestrial (Earth-size)
10905239,K00046.02,Kepler-101 c,CONFIRMED,0.917,6.02977241,1.18,1204.0,496.46,5576.0,1.593,Terrestrial (Earth-size)
7364176,K00373.01,Unconfirmed Candidate,CANDIDATE,1.0,135.1879934,2.32,345.0,3.33,5731.0,0.906,Neptunian (Ice Giant)
8686097,K00374.01,Kepler-540 b,CONFIRMED,0.992,172.7046083,2.85,355.0,3.77,5851.0,1.116,Neptunian (Ice Giant)
12643589,K00376.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,44.14599042,121.48,624.0,35.87,6692.0,1.152,Gas Giant (Jupiter-size)
12643589,K00376.02,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.411627439,2.99,1966.0,3523.63,6692.0,1.152,Neptunian (Ice Giant)
3323887,K00377.01,Kepler-9 b,CONFIRMED,0.0,19.27082584,7.74,661.0,45.05,5779.0,0.956,Gas Giant (Jupiter-size)
11618601,K03022.02,Unconfirmed Candidate,CANDIDATE,0.972,5.05368985,1.21,1007.0,243.06,5772.0,0.901,Terrestrial (Earth-size)
7732285,K03023.01,Unconfirmed Candidate,FALSE POSITIVE,0.001,4.39049637,2.07,1637.0,1701.16,6429.0,1.908,Neptunian (Ice Giant)
9716391,K03025.01,Kepler-1413 b,CONFIRMED,0.958,13.1829329,1.84,661.0,45.19,5382.0,0.827,Super-Earth
6929841,K03026.01,Kepler-1414 b,CONFIRMED,0.998,3.51575492,1.35,1033.0,269.57,5094.0,0.901,Super-Earth
5088536,K00282.03,Kepler-130 A d,CONFIRMED,0.894,87.5177787,1.85,451.0,9.76,5903.0,1.137,Super-Earth
5124254,K03099.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,14.0498182,1.45,480.0,12.56,4228.0,0.652,Super-Earth
11508644,K03101.01,Kepler-1426 b,CONFIRMED,0.998,14.2563272,1.73,797.0,95.22,6140.0,1.027,Super-Earth
12168993,K03105.01,Unconfirmed Candidate,CANDIDATE,0.999,4.21223579,1.04,887.0,146.4,5116.0,0.7,Terrestrial (Earth-size)
8895758,K03106.01,Kepler-1427 b,CONFIRMED,0.877,0.968980781,1.08,1844.0,2730.51,5866.0,1.0,Terrestrial (Earth-size)
10031500,K03107.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,8.589562,15.95,891.0,148.61,5766.0,0.945,Gas Giant (Jupiter-size)
7603200,K00314.03,Kepler-138 b,CONFIRMED,0.999,10.31282204,0.59,443.0,9.07,3846.0,0.503,Terrestrial (Earth-size)
7700622,K00315.01,Unconfirmed Candidate,CANDIDATE,1.0,35.58349688,2.03,408.0,6.54,4894.0,0.684,Neptunian (Ice Giant)
8008067,K00316.01,Kepler-139 b,CONFIRMED,1.0,15.77111067,2.62,752.0,75.61,5620.0,1.143,Neptunian (Ice Giant)
8008067,K00316.02,Kepler-139 c,CONFIRMED,1.0,157.0659976,2.63,350.0,3.53,5620.0,1.143,Neptunian (Ice Giant)
8008067,K00316.03,Unconfirmed Candidate,CANDIDATE,1.0,7.305706326,2.11,972.0,210.72,5620.0,1.143,Neptunian (Ice Giant)
7051180,K00064.01,Unconfirmed Candidate,CANDIDATE,1.0,1.951082219,10.35,2005.0,3822.26,5302.0,2.426,Gas Giant (Jupiter-size)
2449074,K00378.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.94402197,32.92,1419.0,958.29,6013.0,1.7,Gas Giant (Jupiter-size)
2446113,K00379.01,Unconfirmed Candidate,FALSE POSITIVE,0.073,6.71725648,2.78,1264.0,603.71,6078.0,1.683,Neptunian (Ice Giant)
2446113,K00379.02,Unconfirmed Candidate,CANDIDATE,1.0,23.1375919,1.83,837.0,115.86,6078.0,1.683,Super-Earth
11137180,K03027.01,Unconfirmed Candidate,CANDIDATE,0.929,6.07032548,1.36,789.0,91.45,5076.0,0.763,Super-Earth
9838804,K03028.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.33256952,1.06,1461.0,1076.99,5547.0,0.82,Terrestrial (Earth-size)
5903749,K03029.01,Unconfirmed Candidate,CANDIDATE,1.0,18.9763286,2.24,638.0,39.11,5300.0,0.986,Neptunian (Ice Giant)
5903749,K03029.02,Unconfirmed Candidate,CANDIDATE,0.985,6.34724702,1.35,919.0,168.14,5300.0,0.986,Super-Earth
5524881,K03030.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,7.19552624,1.67,1037.0,273.05,6242.0,1.093,Super-Earth
3756264,K03108.01,Unconfirmed Candidate,CANDIDATE,1.0,7.36272124,1.86,901.0,155.72,5868.0,0.894,Super-Earth
11572193,K03109.01,Kepler-1428 b,CONFIRMED,0.989,10.6761592,1.79,1049.0,285.79,6460.0,1.434,Super-Earth
11285870,K03110.01,Kepler-1429 b,CONFIRMED,0.972,4.48494315,1.23,1199.0,488.22,6217.0,1.051,Terrestrial (Earth-size)
8581240,K03111.01,Unconfirmed Candidate,CANDIDATE,1.0,10.76800074,0.92,885.0,144.85,5874.0,1.096,Terrestrial (Earth-size)
8581240,K03111.02,Unconfirmed Candidate,CANDIDATE,0.986,4.32848303,0.66,1199.0,488.23,5874.0,1.096,Terrestrial (Earth-size)
6196457,K00285.03,Kepler-92 d,CONFIRMED,0.476,49.3567907,1.91,637.0,38.86,5862.0,1.67,Super-Earth
8121310,K00317.01,Kepler-521 b,CONFIRMED,0.999,22.20809549,3.02,803.0,98.36,6336.0,1.403,Neptunian (Ice Giant)
8156120,K00318.01,Kepler-522 b,CONFIRMED,0.987,38.5833679,8.56,761.0,79.08,6273.0,1.927,Gas Giant (Jupiter-size)
8684730,K00319.01,Unconfirmed Candidate,CANDIDATE,0.998,46.15119482,10.02,703.0,57.8,5877.0,1.963,Gas Giant (Jupiter-size)
8700558,K00320.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.79179893,26.26,1249.0,575.43,6499.0,1.103,Gas Giant (Jupiter-size)
8753657,K00321.01,Kepler-406 b,CONFIRMED,1.0,2.426304127,1.41,1302.0,679.12,5678.0,0.97,Super-Earth
8554498,K00005.01,Unconfirmed Candidate,CANDIDATE,1.0,4.780327581,7.14,1441.0,1020.05,5937.0,1.787,Gas Giant (Jupiter-size)
3847708,K00389.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.741231778,1.55,951.0,193.55,5206.0,0.767,Super-Earth
3849155,K00390.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.168310132,1.43,1577.0,1469.16,5509.0,0.857,Super-Earth
3858804,K00391.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,25.9525478,74.69,865.0,132.4,5211.0,2.721,Gas Giant (Jupiter-size)
3942670,K00392.01,Kepler-147 c,CONFIRMED,1.0,33.4160553,2.98,689.0,53.18,6007.0,1.42,Neptunian (Ice Giant)
3942670,K00392.02,Kepler-147 b,CONFIRMED,0.993,12.6119685,1.33,953.0,194.9,6007.0,1.42,Super-Earth
6949898,K03031.01,Unconfirmed Candidate,CANDIDATE,0.991,7.64809462,1.19,840.0,117.65,5641.0,0.85,Terrestrial (Earth-size)
10585738,K03032.01,Kepler-1415 b,CONFIRMED,0.973,0.636424848,1.31,1846.0,2754.93,5343.0,0.885,Super-Earth
7186665,K03033.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,8.55935323,1.21,921.0,169.77,6115.0,0.919,Terrestrial (Earth-size)
2973386,K03034.01,Unconfirmed Candidate,CANDIDATE,1.0,31.0209175,1.66,291.0,1.7,3720.0,0.48,Super-Earth
7022573,K03112.01,Unconfirmed Candidate,CANDIDATE,0.761,2.118893997,1.41,1230.0,541.53,5504.0,0.796,Super-Earth
7676423,K03113.01,Kepler-1430 b,CONFIRMED,1.0,2.46050095,1.03,969.0,208.54,4811.0,0.634,Terrestrial (Earth-size)
9288237,K03114.01,Unconfirmed Candidate,CANDIDATE,0.988,7.49133777,1.01,1291.0,656.15,6177.0,1.71,Terrestrial (Earth-size)
11714231,K03115.01,Kepler-1431 b,CONFIRMED,0.998,5.8660127,1.45,1064.0,302.77,6020.0,1.04,Super-Earth
11720424,K03116.01,Kepler-1432 b,CONFIRMED,0.98,23.9107056,1.91,709.0,59.76,6338.0,1.091,Super-Earth
7837302,K00048.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,23.83680888,59.31,919.0,168.28,6095.0,1.94,Gas Giant (Jupiter-size)
8753657,K00321.02,Kepler-406 c,CONFIRMED,0.996,4.62334491,0.77,1050.0,287.25,5678.0,0.97,Terrestrial (Earth-size)
8948424,K00322.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,5.888835386,584.67,1008.0,243.87,5780.0,1.0,Gas Giant (Jupiter-size)
9139084,K00323.01,Kepler-523 b,CONFIRMED,1.0,5.83599485,1.92,884.0,144.5,5423.0,0.828,Super-Earth
9641041,K00324.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.089077863,1.96,2359.0,7312.11,6280.0,1.551,Super-Earth
9724984,K00325.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,7.86335883,7.84,1195.0,482.18,5731.0,1.913,Gas Giant (Jupiter-size)
2452450,K00380.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,8.0970583,4.83,1203.0,495.31,6573.0,1.455,Neptunian (Ice Giant)
3230578,K00381.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,6.337614357,9.57,1351.0,787.89,6581.0,1.536,Gas Giant (Jupiter-size)
3231137,K00382.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.900140077,23.78,1253.0,582.32,6407.0,0.955,Gas Giant (Jupiter-size)
3353050,K00384.01,Kepler-541 b,CONFIRMED,1.0,5.0800579,3.95,1673.0,1851.94,6049.0,2.52,Neptunian (Ice Giant)
3446746,K00385.01,Kepler-542 b,CONFIRMED,1.0,13.14496741,1.59,698.0,56.15,5411.0,0.888,Super-Earth
5695396,K00283.01,Kepler-131 b,CONFIRMED,0.976,16.09196369,2.13,718.0,62.74,5680.0,1.016,Neptunian (Ice Giant)
5217891,K03036.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,161.239891,3.48,294.0,1.77,5514.0,0.826,Neptunian (Ice Giant)
6593150,K03037.01,Unconfirmed Candidate,CANDIDATE,0.998,5.4654174,1.23,927.0,174.08,5612.0,0.829,Terrestrial (Earth-size)
8051946,K03038.01,Kepler-1416 b,CONFIRMED,0.993,1.4951513,1.44,1870.0,2880.38,5635.0,1.452,Super-Earth
5445681,K03039.01,Kepler-1417 b,CONFIRMED,0.915,20.3504704,1.01,695.0,55.07,5952.0,1.002,Terrestrial (Earth-size)
6523351,K03117.01,Unconfirmed Candidate,CANDIDATE,0.976,6.06664931,0.87,915.0,165.66,5569.0,0.892,Terrestrial (Earth-size)
5551672,K03119.01,Unconfirmed Candidate,CANDIDATE,0.013,2.184437698,0.94,529.0,18.41,3421.0,0.25,Terrestrial (Earth-size)
11499192,K03120.01,Kepler-1433 b,CONFIRMED,0.998,4.13592927,1.43,1226.0,535.42,5886.0,1.152,Super-Earth
12416661,K03122.01,Kepler-1434 b,CONFIRMED,0.999,8.05337912,1.28,1320.0,717.7,6231.0,2.062,Super-Earth
8197793,K03123.01,Unconfirmed Candidate,CANDIDATE,0.998,15.2311195,1.94,800.0,96.84,5836.0,1.186,Super-Earth
8258171,K00286.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,23.6272223,3.84,1358.0,804.44,8308.0,2.879,Neptunian (Ice Giant)
9880467,K00326.01,Unconfirmed Candidate,FALSE POSITIVE,0.005,8.97349999,36.0,2262.0,6178.9,4751.0,11.536,Gas Giant (Jupiter-size)
9880467,K00326.02,Unconfirmed Candidate,FALSE POSITIVE,0.905,108.546946,29.67,985.0,222.7,4751.0,11.536,Gas Giant (Jupiter-size)
9881662,K00327.01,Kepler-140 b,CONFIRMED,1.0,3.254277742,1.38,1301.0,675.56,5945.0,1.089,Super-Earth
9881662,K00327.02,Kepler-140 c,CONFIRMED,1.0,91.3514816,1.57,428.0,7.93,5945.0,1.089,Super-Earth
9895004,K00328.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.250826647,30.03,1489.0,1161.8,5779.0,1.119,Gas Giant (Jupiter-size)
3656121,K00386.01,Kepler-146 b,CONFIRMED,1.0,31.1588249,3.56,639.0,39.46,5951.0,1.155,Neptunian (Ice Giant)
10620329,K00066.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.436282594,83.25,5187.0,170399.16,8491.0,2.622,Gas Giant (Jupiter-size)
3656121,K00386.02,Kepler-146 c,CONFIRMED,0.973,76.7324556,3.08,473.0,11.86,5951.0,1.155,Neptunian (Ice Giant)
3733628,K00387.01,Kepler-543 b,CONFIRMED,1.0,13.89963233,2.46,521.0,17.37,4538.0,0.663,Neptunian (Ice Giant)
3831053,K00388.01,Unconfirmed Candidate,CANDIDATE,1.0,6.14955931,3.26,1287.0,649.26,5687.0,1.775,Neptunian (Ice Giant)
6357290,K03040.01,Unconfirmed Candidate,CANDIDATE,0.882,4.8099878,1.59,1077.0,317.8,5988.0,0.934,Super-Earth
4072955,K03041.01,Unconfirmed Candidate,CANDIDATE,0.98,5.08288076,1.15,1183.0,462.96,6217.0,1.083,Terrestrial (Earth-size)
8695311,K03042.01,Unconfirmed Candidate,CANDIDATE,0.998,31.0259489,1.91,595.0,29.67,6075.0,0.969,Super-Earth
9834731,K03043.01,Unconfirmed Candidate,CANDIDATE,1.0,3.08942807,1.07,1361.0,808.76,6137.0,1.103,Terrestrial (Earth-size)
5092266,K03045.01,Unconfirmed Candidate,CANDIDATE,0.998,44.8702042,2.56,536.0,19.5,6122.0,0.996,Neptunian (Ice Giant)
4076976,K03124.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.8807805,0.48,706.0,58.98,4763.0,0.516,Terrestrial (Earth-size)
8751796,K03125.01,Kepler-1435 b,CONFIRMED,0.957,4.45342418,0.9,1331.0,740.51,6256.0,1.269,Terrestrial (Earth-size)
7097534,K03126.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.21396685,0.84,1418.0,952.61,5986.0,0.93,Terrestrial (Earth-size)
9907129,K03127.01,Kepler-1436 b,CONFIRMED,1.0,9.705693,2.07,1001.0,237.46,5808.0,1.385,Neptunian (Ice Giant)
7609674,K03128.01,Unconfirmed Candidate,CANDIDATE,0.951,21.2360024,2.62,1048.0,285.21,6035.0,2.559,Neptunian (Ice Giant)
9527334,K00049.01,Kepler-461 b,CONFIRMED,1.0,8.31377304,2.74,886.0,145.51,5900.0,0.951,Neptunian (Ice Giant)
10031885,K00329.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,8.58969597,20.8,882.0,143.02,6024.0,0.9,Gas Giant (Jupiter-size)
11361646,K00330.01,Kepler-524 b,CONFIRMED,1.0,7.97420583,1.85,974.0,212.75,5973.0,1.081,Super-Earth
11361646,K00330.02,Kepler-524 c,CONFIRMED,0.998,1.88899036,0.83,1574.0,1449.92,5973.0,1.081,Terrestrial (Earth-size)
10285631,K00331.01,Kepler-525 b,CONFIRMED,1.0,18.68405716,3.64,832.0,113.34,5548.0,1.614,Neptunian (Ice Giant)
3964109,K00393.01,Kepler-544 b,CONFIRMED,1.0,21.41624083,2.09,748.0,74.2,6156.0,1.18,Neptunian (Ice Giant)
4159347,K00394.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,12.28351275,74.76,1342.0,765.56,6171.0,2.759,Gas Giant (Jupiter-size)
3544595,K00069.01,Kepler-93 b,CONFIRMED,1.0,4.72674037,1.56,1028.0,264.08,5648.0,0.894,Super-Earth
4165960,K00395.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,6.77449545,29.41,1219.0,521.03,6517.0,1.342,Gas Giant (Jupiter-size)
4252322,K00396.01,Unconfirmed Candidate,CANDIDATE,1.0,14.59150445,36.85,879.0,140.82,5940.0,1.312,Gas Giant (Jupiter-size)
4376644,K00397.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,27.6776801,14.41,618.0,34.55,6075.0,0.969,Gas Giant (Jupiter-size)
9301506,K03047.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.605223042,1.14,1728.0,2099.47,5089.0,0.757,Terrestrial (Earth-size)
5695396,K00283.02,Kepler-131 c,CONFIRMED,0.983,25.5172744,0.83,615.0,33.91,5680.0,1.016,Terrestrial (Earth-size)
9714550,K03048.01,Kepler-1695 b,CONFIRMED,1.0,4.73292061,0.97,957.0,198.57,5595.0,0.796,Terrestrial (Earth-size)
6263593,K03049.01,Kepler-1418 b,CONFIRMED,0.799,22.4765952,1.21,419.0,7.27,4563.0,0.567,Terrestrial (Earth-size)
5475042,K03050.01,Unconfirmed Candidate,CANDIDATE,0.892,1.242639742,1.02,1487.0,1159.26,5520.0,0.818,Terrestrial (Earth-size)
6964159,K03129.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,25.503628,1.61,586.0,27.85,5815.0,0.877,Super-Earth
10252275,K03130.01,Unconfirmed Candidate,CANDIDATE,0.988,14.8638496,2.9,620.0,35.04,5159.0,0.8,Neptunian (Ice Giant)
10252275,K03130.02,Unconfirmed Candidate,CANDIDATE,0.994,5.65245733,1.05,856.0,127.1,5159.0,0.8,Terrestrial (Earth-size)
11455181,K03131.01,Kepler-1437 b,CONFIRMED,1.0,10.9294815,1.21,770.0,83.14,5792.0,0.864,Terrestrial (Earth-size)
